,ffr,change,decision,loan,exports,pce,ue,rgdp,cars,recess,gdpg,veloc,house,cli,spx,usd,fed_party,potus_party
9/22/1992,,,,6,8.8,2.61,7.6,4,13.378,0,2,6.735,1186,99.68358,422.1400146484375,84.41999816894531,1,1
9/23/1992,,,,6,8.8,2.61,7.6,4,13.378,0,2,6.735,1186,99.68358,417.1400146484375,84.69000244140625,1,1
9/24/1992,,,,6,8.8,2.61,7.6,4,13.378,0,2,6.735,1186,99.68358,417.4400024414063,84.44999694824219,1,1
9/25/1992,,,,6,8.8,2.61,7.6,4,13.378,0,2,6.735,1186,99.68358,418.4700012207031,84.06999969482422,1,1
9/26/1992,,,,6,8.8,2.61,7.6,4,13.378,0,2,6.735,1186,99.68358,414.3500061035156,83.84999847,1,1
9/27/1992,,,,6,8.8,2.61,7.6,4,13.378,0,2,6.735,1186,99.68358,414.3500061035156,83.84999847,1,1
9/28/1992,,,,6,8.8,2.61,7.6,4,13.378,0,2,6.735,1186,99.68358,414.3500061035156,83.84999847,1,1
9/29/1992,,,,6,8.8,2.61,7.6,4,13.378,0,2,6.735,1186,99.68358,416.6199951171875,82.69000244140625,1,1
9/30/1992,,,,6,8.8,2.61,7.6,4,13.378,0,2,6.735,1186,99.68358,416.7999877929688,81,1,1
10/1/1992,,,,6,8.8,2.61,7.6,4,13.378,0,2,6.735,1186,99.68358,417.7999877929688,81.09999847,1,1
10/2/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,416.2900085449219,81.79000091552734,1,1
10/3/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,410.4700012207031,81.36000061035156,1,1
10/4/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,410.4700012207031,81.36000061035156,1,1
10/5/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,410.4700012207031,81.36000061035156,1,1
10/6/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,407.5700073242188,82.40000153,1,1
10/7/1992,3,0,0,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,407.1799926757813,82.62000274658203,1,1
10/8/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,404.25,83.27999877929688,1,1
10/9/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,407.75,84.87000274658203,1,1
10/10/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,402.6600036621094,84.80999755859375,1,1
10/11/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,402.6600036621094,84.80999755859375,1,1
10/12/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,402.6600036621094,84.80999755859375,1,1
10/13/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,407.4400024414063,84.01999664,1,1
10/14/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,409.2999877929688,83.80999755859375,1,1
10/15/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,409.3699951171875,83.75,1,1
10/16/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,409.6000061035156,83.52999877929688,1,1
10/17/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,411.7300109863281,84.55999755859375,1,1
10/18/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,411.7300109863281,84.55999755859375,1,1
10/19/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,411.7300109863281,84.55999755859375,1,1
10/20/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,414.9800109863281,85.5,1,1
10/21/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,415.4800109863281,86.45999908447266,1,1
10/22/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,415.6700134277344,86.62999725341797,1,1
10/23/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,414.8999938964844,85.93000030517578,1,1
10/24/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,414.1000061035156,86.80000305175781,1,1
10/25/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,414.1000061035156,86.80000305175781,1,1
10/26/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,414.1000061035156,86.80000305175781,1,1
10/27/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,418.1600036621094,87.25,1,1
10/28/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,418.4899902,87.01000213623047,1,1
10/29/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,420.1300048828125,87.66000366210938,1,1
10/30/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,420.8599853515625,87.33000183105469,1,1
10/31/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,418.6799926757813,87.62999725341797,1,1
11/1/1992,,,,6,2,2.64,7.3,4.2,13.655,0,2.8,6.584,1244,99.78661,418.6799926757813,87.62999725341797,1,1
11/2/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,418.6799926757813,87.62999725341797,1,1
11/3/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,422.75,88.83999633789062,1,1
11/4/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,419.9200134277344,88.55000305175781,1,1
11/5/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,417.1099853515625,88.65000153,1,1
11/6/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,418.3399963378906,89.20999908447266,1,1
11/7/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,417.5799865722656,89.91999816894531,1,1
11/8/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,417.5799865722656,89.91999816894531,1,1
11/9/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,417.5799865722656,89.91999816894531,1,1
11/10/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,418.5899963378906,90.19000244140624,1,1
11/11/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,418.6199951171875,89.80999755859375,1,1
11/12/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,422.2000122070313,89.62000274658203,1,1
11/13/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,422.8699951171875,89.44000244140625,1,1
11/14/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,422.4299926757813,88.97000122070312,1,1
11/15/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,422.4299926757813,88.97000122070312,1,1
11/16/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,422.4299926757813,88.97000122070312,1,1
11/17/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,420.6799926757813,90.02999877929688,1,1
11/18/1992,3,0,0,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,419.2699890136719,90.01000213623047,1,1
11/19/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,422.8500061035156,89.86000061035156,1,1
11/20/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,423.6099853515625,89.52999877929688,1,1
11/21/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,426.6499938964844,91.12000274658205,1,1
11/22/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,426.6499938964844,91.12000274658205,1,1
11/23/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,426.6499938964844,91.12000274658205,1,1
11/24/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,425.1199951171875,90.87000274658205,1,1
11/25/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,427.5899963378906,90.68000030517578,1,1
11/26/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,429.1900024414063,90.41000366210938,1,1
11/27/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,429.1900024414063,90.75,1,1
11/28/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,430.1600036621094,91.11000061035156,1,1
11/29/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,430.1600036621094,91.11000061035156,1,1
11/30/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,430.1600036621094,91.11000061035156,1,1
12/1/1992,,,,6,2,2.61,7.4,4.2,13.218,0,2.8,6.584,1214,99.9353,431.3500061035156,90.83999633789062,1,1
12/2/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,430.7799987792969,90.13999938964844,1,1
12/3/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,429.8900146484375,90.02999877929688,1,1
12/4/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,429.9100036621094,90.15000153,1,1
12/5/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,432.05999755859375,90.58999633789062,1,1
12/6/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,432.05999755859375,90.58999633789062,1,1
12/7/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,432.05999755859375,90.58999633789062,1,1
12/8/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,435.30999755859375,88.97000122070312,1,1
12/9/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,436.9899902,89.12000274658203,1,1
12/10/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,435.6499938964844,89.88999938964844,1,1
12/11/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,434.6400146484375,90.15000153,1,1
12/12/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,433.7300109863281,90.09999847,1,1
12/13/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,433.7300109863281,90.09999847,1,1
12/14/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,433.7300109863281,90.09999847,1,1
12/15/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,432.8399963378906,89.70999908447266,1,1
12/16/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,432.5700073242188,89.77999877929688,1,1
12/17/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,431.5199890136719,89.33000183105469,1,1
12/18/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,435.4299926757813,89.37999725341797,1,1
12/19/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,441.2799987792969,89.68000030517578,1,1
12/20/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,441.2799987792969,89.68000030517578,1,1
12/21/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,441.2799987792969,89.68000030517578,1,1
12/22/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,440.7000122070313,89.83000183105469,1,1
12/23/1992,3,0,0,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,440.30999755859375,90.75,1,1
12/24/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,439.0299987792969,91.05000305,1,1
12/25/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,439.7699890136719,91.18000030517578,1,1
12/26/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,439.7699890136719,91.13999938964844,1,1
12/27/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,439.7699890136719,91.13999938964844,1,1
12/28/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,439.7699890136719,91.13999938964844,1,1
12/29/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,439.1499938964844,92.16000366210938,1,1
12/30/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,437.9800109863281,92.15000153,1,1
12/31/1992,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,438.8200073242188,92.16999816894533,1,1
1/1/1993,,,,6,2,2.5,7.4,4.2,13.784,0,2.8,6.584,1227,100.0685,435.7099914550781,92.36000061035156,1,1
1/2/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,435.7099914550781,92.36000061035156,1,1
1/3/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,435.7099914550781,92.36000061035156,1,1
1/4/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,435.7099914550781,92.36000061035156,1,1
1/5/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,435.3800048828125,93.45999908447266,1,1
1/6/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,434.3399963378906,92.62999725341795,1,1
1/7/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,434.5199890136719,93.06999969482422,1,1
1/8/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,430.7300109863281,93.19000244140624,1,1
1/9/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,429.0499877929688,93.44999695,1,1
1/10/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,429.0499877929688,93.44999695,1,1
1/11/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,429.0499877929688,93.44999695,1,1
1/12/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,430.9500122070313,92.69000244140624,1,1
1/13/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,431.0400085449219,92.88999938964844,1,1
1/14/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,433.0299987792969,92.62000274658205,1,1
1/15/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,435.9400024414063,92.66000366210938,1,1
1/16/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,437.1499938964844,93.04000091552734,1,1
1/17/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,437.1499938964844,93.04000091552734,1,1
1/18/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,437.1499938964844,93.04000091552734,1,1
1/19/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,436.8399963378906,92.05999755859376,1,1
1/20/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,435.1300048828125,92,1,0
1/21/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,433.3699951171875,91.55000305,1,0
1/22/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,435.4899902,92.25,1,0
1/23/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,436.1099853515625,91.41000366210938,1,0
1/24/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,436.1099853515625,91.41000366210938,1,0
1/25/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,436.1099853515625,91.41000366210938,1,0
1/26/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,440.0100098,90.47000122070312,1,0
1/27/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,439.9500122070313,90.55000305,1,0
1/28/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,438.1099853515625,91.36000061035156,1,0
1/29/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,438.6600036621094,91.27999877929688,1,0
1/30/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,438.7799987792969,92.45999908447266,1,0
1/31/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,438.7799987792969,92.45999908447266,1,0
2/1/1993,,,,6,0.9,2.5,7.3,0.7,13.457,0,2.3,6.508,1210,100.1335,438.7799987792969,92.45999908447266,1,0
2/2/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,442.5199890136719,93.55999755859376,1,0
2/3/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,442.5499877929688,93.91999816894533,1,0
2/4/1993,3,0,0,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,447.2000122070313,94.23999786376952,1,0
2/5/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,449.55999755859375,94.52999877929688,1,0
2/6/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,448.9299926757813,94.40000153,1,0
2/7/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,448.9299926757813,94.40000153,1,0
2/8/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,448.9299926757813,94.40000153,1,0
2/9/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,447.8500061035156,94.34999847,1,0
2/10/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,445.3299865722656,94.02999877929688,1,0
2/11/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,446.2300109863281,94.48000336,1,0
2/12/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,447.6600036621094,94.31999969482422,1,0
2/13/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,444.5799865722656,94.25,1,0
2/14/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,444.5799865722656,94.25,1,0
2/15/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,444.5799865722656,94.25,1,0
2/16/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,444.5799865722656,94.37999725341795,1,0
2/17/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,433.9100036621094,93.08999633789062,1,0
2/18/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,433.2999877929688,92.93000030517578,1,0
2/19/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,431.8999938964844,93.19999695,1,0
2/20/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,434.2200012207031,93.34999847,1,0
2/21/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,434.2200012207031,93.34999847,1,0
2/22/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,434.2200012207031,93.34999847,1,0
2/23/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,435.2399902,92.65000153,1,0
2/24/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,434.7999877929688,92.91000366210938,1,0
2/25/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,440.8699951171875,93.41000366210938,1,0
2/26/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,442.3399963378906,93.51999664,1,0
2/27/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,443.3800048828125,94.05000305,1,0
2/28/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,443.3800048828125,94.05000305,1,0
3/1/1993,,,,6,0.9,2.51,7.1,0.7,12.969,0,2.3,6.508,1210,100.1166,443.3800048828125,94.05000305,1,0
3/2/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,442.0100098,94.18000030517578,1,0
3/3/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,447.8999938964844,93.23999786376952,1,0
3/4/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,449.2600098,93.40000153,1,0
3/5/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,447.3399963378906,93.22000122070312,1,0
3/6/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,446.1099853515625,94.30000305,1,0
3/7/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,446.1099853515625,94.30000305,1,0
3/8/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,446.1099853515625,94.30000305,1,0
3/9/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,454.7099914550781,94.01999664,1,0
3/10/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,454.3999938964844,94.37999725341795,1,0
3/11/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,456.3299865722656,94.29000091552734,1,0
3/12/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,453.7200012207031,94.36000061035156,1,0
3/13/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,449.8299865722656,94.5,1,0
3/14/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,449.8299865722656,94.5,1,0
3/15/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,449.8299865722656,94.5,1,0
3/16/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,451.4299926757813,94.51000213623048,1,0
3/17/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,451.3699951171875,94.30000305,1,0
3/18/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,448.30999755859375,94.22000122070312,1,0
3/19/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,451.8900146484375,93.18000030517578,1,0
3/20/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,450.1799926757813,92.88999938964844,1,0
3/21/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,450.1799926757813,92.88999938964844,1,0
3/22/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,450.1799926757813,92.88999938964844,1,0
3/23/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,448.8800048828125,92.91999816894533,1,0
3/24/1993,3,0,0,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,448.7600098,92.73000336,1,0
3/25/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,448.0700073242188,93.29000091552734,1,0
3/26/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,450.8800048828125,93.51999664,1,0
3/27/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,447.7799987792969,92.93000030517578,1,0
3/28/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,447.7799987792969,92.93000030517578,1,0
3/29/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,447.7799987792969,92.93000030517578,1,0
3/30/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,450.7699890136719,92.77999877929688,1,0
3/31/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,451.9700012207031,92.44999695,1,0
4/1/1993,,,,6,0.9,2.45,7,0.7,13.326,0,2.3,6.508,1083,100.0243,451.6700134277344,91.87000274658205,1,0
4/2/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,450.2999877929688,91.09999847,1,0
4/3/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,441.3900146484375,91.37000274658205,1,0
4/4/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,441.3900146484375,91.37000274658205,1,0
4/5/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,441.3900146484375,91.37000274658205,1,0
4/6/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,442.2900085449219,91.20999908447266,1,0
4/7/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,441.1600036621094,91.72000122070312,1,0
4/8/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,442.7300109863281,91.95999908447266,1,0
4/9/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,441.8399963378906,91.26000213623048,1,0
4/10/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,441.8399963378906,91.22000122070312,1,0
4/11/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,441.8399963378906,91.22000122070312,1,0
4/12/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,441.8399963378906,91.22000122070312,1,0
4/13/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,448.3699951171875,90.66999816894533,1,0
4/14/1993,,,,6,4.9,2.52,7.1,2.3,14.527,0,2.4,6.406,1258,99.88848,449.2200012207031,89.97000122070312,1,0
